,Date,Week,count_0,count_1,count_2,rate_0,rate_1,rate_2
73,2021-02-03,Wednesday,38,46,111,0.19487179487179487,0.2358974358974359,0.5692307692307692
74,2021-02-04,Thursday,43,68,137,0.17338709677419356,0.27419354838709675,0.5524193548387096
75,2021-02-05,Friday,41,65,138,0.1680327868852459,0.26639344262295084,0.5655737704918032
76,2021-02-06,Saturday,15,45,122,0.08241758241758242,0.24725274725274726,0.6703296703296703
77,2021-02-07,Sunday,3,16,108,0.023622047244094488,0.12598425196850394,0.8503937007874016
78,2021-02-08,Monday,10,21,100,0.07633587786259542,0.16030534351145037,0.7633587786259542
79,2021-02-09,Tuesday,12,25,66,0.11650485436893204,0.24271844660194175,0.6407766990291263
80,2021-02-10,Wednesday,5,31,117,0.032679738562091505,0.20261437908496732,0.7647058823529411
81,2021-02-11,Thursday,9,18,83,0.08181818181818182,0.16363636363636364,0.7545454545454545
82,2021-02-12,Friday,5,7,40,0.09615384615384616,0.1346153846153846,0.7692307692307693
83,2021-02-13,Saturday,1,12,30,0.023255813953488372,0.27906976744186046,0.6976744186046512
84,2021-02-14,Sunday,4,18,58,0.05,0.225,0.725
85,2021-02-15,Monday,6,21,39,0.09090909090909091,0.3181818181818182,0.5909090909090909
86,2021-02-16,Tuesday,6,23,55,0.07142857142857142,0.27380952380952384,0.6547619047619048
87,2021-02-17,Wednesday,26,83,152,0.09961685823754789,0.31800766283524906,0.5823754789272031
88,2021-02-18,Thursday,38,98,145,0.13523131672597866,0.3487544483985765,0.5160142348754448
89,2021-02-19,Friday,38,79,119,0.16101694915254236,0.3347457627118644,0.5042372881355932
90,2021-02-20,Saturday,31,75,97,0.15270935960591134,0.3694581280788177,0.47783251231527096
91,2021-02-21,Sunday,13,48,101,0.08024691358024691,0.2962962962962963,0.6234567901234568
92,2021-02-22,Monday,53,128,205,0.13730569948186527,0.3316062176165803,0.5310880829015544
93,2021-02-24,Wednesday,76,96,205,0.20159151193633953,0.2546419098143236,0.5437665782493368
94,2021-02-25,Thursday,41,100,154,0.13898305084745763,0.3389830508474576,0.5220338983050847
95,2021-02-26,Friday,81,128,159,0.22010869565217392,0.34782608695652173,0.4320652173913043
96,2021-02-27,Saturday,49,87,114,0.196,0.348,0.456
97,2021-02-28,Sunday,40,41,99,0.2222222222222222,0.22777777777777777,0.55
98,2021-03-01,Monday,29,61,133,0.13004484304932734,0.273542600896861,0.5964125560538116
99,2021-03-02,Tuesday,89,104,192,0.23116883116883116,0.2701298701298701,0.4987012987012987
100,2021-03-03,Wednesday,49,54,146,0.19678714859437751,0.21686746987951808,0.5863453815261044
101,2021-03-04,Thursday,94,75,143,0.30128205128205127,0.2403846153846154,0.4583333333333333
102,2021-03-05,Friday,63,67,134,0.23863636363636365,0.2537878787878788,0.5075757575757576
103,2021-03-06,Saturday,29,49,89,0.17365269461077845,0.2934131736526946,0.5329341317365269
104,2021-03-07,Sunday,38,59,102,0.19095477386934673,0.2964824120603015,0.5125628140703518
105,2021-03-08,Monday,38,56,96,0.2,0.29473684210526313,0.5052631578947369
106,2021-03-09,Tuesday,92,127,159,0.24338624338624337,0.335978835978836,0.42063492063492064
107,2021-03-10,Wednesday,51,94,176,0.1588785046728972,0.29283489096573206,0.5482866043613707
108,2021-03-11,Thursday,53,90,185,0.16158536585365854,0.27439024390243905,0.5640243902439024
109,2021-03-12,Friday,32,56,128,0.14814814814814814,0.25925925925925924,0.5925925925925926
110,2021-03-13,Saturday,22,58,127,0.10628019323671498,0.28019323671497587,0.6135265700483091
111,2021-03-14,Sunday,29,46,90,0.17575757575757575,0.2787878787878788,0.5454545454545454
112,2021-03-15,Monday,38,66,117,0.17194570135746606,0.2986425339366516,0.5294117647058824
113,2021-03-16,Tuesday,66,103,219,0.17010309278350516,0.2654639175257732,0.5644329896907216
114,2021-03-17,Wednesday,44,101,171,0.13924050632911392,0.31962025316455694,0.5411392405063291
115,2021-03-18,Thursday,58,111,206,0.15466666666666667,0.296,0.5493333333333333
116,2021-03-19,Friday,59,116,207,0.1544502617801047,0.3036649214659686,0.5418848167539267
117,2021-03-20,Saturday,39,35,156,0.16956521739130434,0.15217391304347827,0.6782608695652174
118,2021-03-21,Sunday,43,63,173,0.15412186379928317,0.22580645161290322,0.6200716845878136
119,2021-03-22,Monday,54,115,212,0.14173228346456693,0.30183727034120733,0.5564304461942258
120,2021-03-23,Tuesday,0,1,1,0.0,0.5,0.5
121,2021-03-24,Wednesday,84,118,167,0.22764227642276422,0.31978319783197834,0.45257452574525747
122,2021-03-25,Thursday,31,82,205,0.09748427672955975,0.2578616352201258,0.6446540880503144
123,2021-03-26,Friday,47,65,128,0.19583333333333333,0.2708333333333333,0.5333333333333333
124,2021-03-27,Saturday,24,50,101,0.13714285714285715,0.2857142857142857,0.5771428571428572
125,2021-03-28,Sunday,23,47,94,0.1402439024390244,0.2865853658536585,0.573170731707317
126,2021-03-29,Monday,18,67,99,0.09782608695652174,0.3641304347826087,0.5380434782608695
127,2021-03-30,Tuesday,25,60,127,0.1179245283018868,0.2830188679245283,0.5990566037735849
128,2021-03-31,Wednesday,50,103,194,0.1440922190201729,0.2968299711815562,0.5590778097982709
129,2021-04-01,Thursday,40,106,164,0.12903225806451613,0.3419354838709677,0.5290322580645161
130,2021-04-02,Friday,44,71,118,0.1888412017167382,0.30472103004291845,0.5064377682403434
131,2021-04-03,Saturday,32,67,160,0.12355212355212356,0.25868725868725867,0.6177606177606177
132,2021-04-04,Sunday,0,1,0,0.0,1.0,0.0
133,2021-04-05,Monday,15,37,95,0.10204081632653061,0.25170068027210885,0.6462585034013606
134,2021-04-06,Tuesday,40,108,157,0.13114754098360656,0.3540983606557377,0.5147540983606558
135,2021-04-07,Wednesday,40,107,143,0.13793103448275862,0.3689655172413793,0.49310344827586206
136,2021-04-08,Thursday,48,130,187,0.13150684931506848,0.3561643835616438,0.5123287671232877
137,2021-04-09,Friday,108,160,216,0.2231404958677686,0.3305785123966942,0.4462809917355372
138,2021-04-10,Saturday,84,132,163,0.22163588390501318,0.3482849604221636,0.43007915567282323
139,2021-04-11,Sunday,17,51,121,0.08994708994708994,0.2698412698412698,0.6402116402116402
140,2021-04-13,Tuesday,91,116,166,0.24396782841823056,0.3109919571045576,0.4450402144772118
141,2021-04-14,Wednesday,13,32,40,0.15294117647058825,0.3764705882352941,0.47058823529411764
142,2021-04-15,Thursday,4,15,42,0.06557377049180328,0.2459016393442623,0.6885245901639344
143,2021-04-16,Friday,41,77,106,0.18303571428571427,0.34375,0.4732142857142857
144,2021-04-17,Saturday,18,55,103,0.10227272727272728,0.3125,0.5852272727272727
145,2021-04-18,Sunday,31,61,135,0.13656387665198239,0.2687224669603524,0.5947136563876652
146,2021-04-19,Monday,0,1,0,0.0,1.0,0.0
147,2021-04-20,Tuesday,83,197,259,0.15398886827458255,0.3654916512059369,0.4805194805194805
148,2021-04-21,Wednesday,69,191,261,0.1324376199616123,0.3666026871401152,0.5009596928982726
149,2021-04-22,Thursday,215,241,346,0.26807980049875313,0.300498753117207,0.4314214463840399
150,2021-04-23,Friday,156,239,310,0.22127659574468084,0.33900709219858155,0.4397163120567376
151,2021-04-24,Saturday,103,167,203,0.21775898520084566,0.35306553911205074,0.42917547568710357
152,2021-04-25,Sunday,68,98,183,0.19484240687679083,0.2808022922636103,0.5243553008595988
153,2021-04-26,Monday,61,151,241,0.1346578366445916,0.3333333333333333,0.5320088300220751
154,2021-04-27,Tuesday,69,127,226,0.16350710900473933,0.3009478672985782,0.5355450236966824
155,2021-04-28,Wednesday,137,273,327,0.18588873812754408,0.3704206241519674,0.44369063772048845
156,2021-04-29,Thursday,137,213,298,0.21141975308641975,0.3287037037037037,0.45987654320987653
157,2021-04-30,Friday,87,155,239,0.18087318087318088,0.32224532224532226,0.4968814968814969
158,2021-05-01,Saturday,48,89,185,0.14906832298136646,0.27639751552795033,0.5745341614906833
159,2021-05-02,Sunday,48,80,157,0.16842105263157894,0.2807017543859649,0.5508771929824562
160,2021-05-03,Monday,115,104,191,0.2804878048780488,0.25365853658536586,0.4658536585365854
161,2021-05-04,Tuesday,0,0,1,0.0,0.0,1.0
162,2021-05-05,Wednesday,147,149,199,0.296969696969697,0.301010101010101,0.402020202020202
163,2021-05-06,Thursday,144,148,253,0.26422018348623855,0.27155963302752295,0.46422018348623856
164,2021-05-07,Friday,154,187,386,0.21182943603851445,0.25722145804676755,0.530949105914718
165,2021-05-08,Saturday,81,94,289,0.17456896551724138,0.2025862068965517,0.6228448275862069
166,2021-05-09,Sunday,67,77,191,0.2,0.2298507462686567,0.5701492537313433
167,2021-05-10,Monday,74,153,203,0.17209302325581396,0.3558139534883721,0.4720930232558139
168,2021-05-11,Tuesday,268,251,364,0.3035107587768969,0.2842582106455266,0.41223103057757643
169,2021-05-12,Wednesday,284,249,349,0.3219954648526077,0.282312925170068,0.3956916099773243
170,2021-05-13,Thursday,253,227,360,0.3011904761904762,0.2702380952380952,0.42857142857142855
171,2021-05-14,Friday,241,234,507,0.2454175152749491,0.23828920570264767,0.5162932790224033
172,2021-05-15,Saturday,152,165,295,0.24836601307189543,0.2696078431372549,0.4820261437908497
173,2021-05-16,Sunday,214,204,273,0.3096960926193922,0.2952243125904486,0.3950795947901592
174,2021-05-17,Monday,0,0,1,0.0,0.0,1.0
175,2021-05-18,Tuesday,98,139,271,0.19291338582677164,0.2736220472440945,0.5334645669291339
176,2021-05-19,Wednesday,0,0,1,0.0,0.0,1.0
177,2021-05-20,Thursday,68,69,152,0.23529411764705882,0.23875432525951557,0.5259515570934256
178,2021-05-21,Friday,56,76,206,0.16568047337278108,0.22485207100591717,0.6094674556213018
179,2021-05-22,Saturday,49,60,130,0.20502092050209206,0.2510460251046025,0.5439330543933054
180,2021-05-23,Sunday,31,53,175,0.11969111969111969,0.20463320463320464,0.6756756756756757
181,2021-05-24,Monday,50,95,168,0.1597444089456869,0.3035143769968051,0.536741214057508
182,2021-05-25,Tuesday,109,129,231,0.232409381663113,0.27505330490405117,0.4925373134328358
183,2021-05-26,Wednesday,80,103,272,0.17582417582417584,0.22637362637362637,0.5978021978021978
184,2021-05-27,Thursday,58,111,246,0.13975903614457832,0.2674698795180723,0.5927710843373494
185,2021-05-28,Friday,72,127,269,0.15384615384615385,0.27136752136752135,0.5747863247863247
186,2021-05-29,Saturday,47,91,162,0.15666666666666668,0.30333333333333334,0.54
187,2021-05-30,Sunday,46,81,246,0.12332439678284182,0.21715817694369974,0.6595174262734584
188,2021-05-31,Monday,121,124,272,0.23404255319148937,0.23984526112185686,0.5261121856866537
189,2021-06-01,Tuesday,101,162,302,0.17876106194690267,0.2867256637168142,0.5345132743362832
190,2021-06-02,Wednesday,96,148,289,0.1801125703564728,0.2776735459662289,0.5422138836772983
191,2021-06-03,Thursday,117,190,238,0.21467889908256882,0.3486238532110092,0.43669724770642204
192,2021-06-04,Friday,75,118,130,0.23219814241486067,0.3653250773993808,0.4024767801857585
193,2021-06-05,Saturday,54,104,93,0.2151394422310757,0.41434262948207173,0.3705179282868526
194,2021-06-06,Sunday,44,83,148,0.16,0.3018181818181818,0.5381818181818182
195,2021-06-07,Monday,130,160,287,0.22530329289428075,0.2772963604852686,0.49740034662045063
196,2021-06-08,Tuesday,98,160,239,0.19718309859154928,0.32193158953722334,0.48088531187122735
197,2021-06-09,Wednesday,138,118,238,0.2793522267206478,0.2388663967611336,0.4817813765182186
198,2021-06-10,Thursday,143,179,227,0.2604735883424408,0.32604735883424407,0.4134790528233151
199,2021-06-11,Friday,95,159,190,0.21396396396396397,0.3581081081081081,0.42792792792792794
200,2021-06-12,Saturday,62,98,147,0.20195439739413681,0.31921824104234525,0.4788273615635179
201,2021-06-13,Sunday,33,55,115,0.1625615763546798,0.270935960591133,0.5665024630541872
202,2021-06-14,Monday,26,72,121,0.1187214611872146,0.3287671232876712,0.5525114155251142
203,2021-06-15,Tuesday,115,143,215,0.24312896405919662,0.3023255813953488,0.45454545454545453
204,2021-06-16,Wednesday,131,145,224,0.262,0.29,0.448
205,2021-06-17,Thursday,74,138,230,0.167420814479638,0.31221719457013575,0.5203619909502263
206,2021-06-18,Friday,63,118,178,0.17548746518105848,0.3286908077994429,0.4958217270194986
207,2021-06-19,Saturday,71,113,211,0.17974683544303796,0.28607594936708863,0.5341772151898734
208,2021-06-20,Sunday,54,86,234,0.1443850267379679,0.22994652406417113,0.6256684491978609
209,2021-06-21,Monday,85,124,197,0.20935960591133004,0.3054187192118227,0.4852216748768473
210,2021-06-22,Tuesday,76,137,186,0.19047619047619047,0.3433583959899749,0.46616541353383456
211,2021-06-23,Wednesday,160,182,229,0.28021015761821366,0.318739054290718,0.4010507880910683
212,2021-06-24,Thursday,44,97,166,0.14332247557003258,0.31596091205211724,0.5407166123778502
213,2021-06-25,Friday,75,89,191,0.2112676056338028,0.2507042253521127,0.5380281690140845
214,2021-06-26,Saturday,74,150,172,0.18686868686868688,0.3787878787878788,0.43434343434343436
215,2021-06-27,Sunday,59,124,138,0.1838006230529595,0.3862928348909657,0.42990654205607476
216,2021-06-28,Monday,58,142,191,0.1483375959079284,0.3631713554987212,0.4884910485933504
217,2021-06-29,Tuesday,50,158,208,0.1201923076923077,0.3798076923076923,0.5
218,2021-06-30,Wednesday,131,254,316,0.18687589158345222,0.362339514978602,0.4507845934379458
219,2021-07-01,Thursday,138,221,308,0.20689655172413793,0.3313343328335832,0.4617691154422789
220,2021-07-02,Friday,143,202,394,0.19350473612990526,0.2733423545331529,0.5331529093369418
221,2021-07-03,Saturday,68,135,290,0.13793103448275862,0.2738336713995943,0.5882352941176471
222,2021-07-04,Sunday,70,115,243,0.16355140186915887,0.26869158878504673,0.5677570093457944
223,2021-07-05,Monday,82,162,248,0.16666666666666666,0.32926829268292684,0.5040650406504065
224,2021-07-06,Tuesday,137,246,299,0.20087976539589442,0.36070381231671556,0.43841642228739003
225,2021-07-07,Wednesday,209,313,427,0.220231822971549,0.32982086406743943,0.4499473129610116
226,2021-07-08,Thursday,86,121,204,0.20924574209245742,0.2944038929440389,0.49635036496350365
227,2021-07-09,Friday,182,219,282,0.2664714494875549,0.3206442166910688,0.4128843338213763
228,2021-07-10,Saturday,58,134,166,0.16201117318435754,0.3743016759776536,0.46368715083798884
229,2021-07-11,Sunday,56,76,186,0.1761006289308176,0.2389937106918239,0.5849056603773585
230,2021-07-12,Monday,126,150,267,0.23204419889502761,0.27624309392265195,0.49171270718232046
231,2021-07-13,Tuesday,224,218,261,0.3186344238975818,0.310099573257468,0.3712660028449502
232,2021-07-14,Wednesday,242,230,327,0.30287859824780977,0.2878598247809762,0.409261576971214
233,2021-07-15,Thursday,185,249,355,0.23447401774397972,0.3155893536121673,0.449936628643853
234,2021-07-16,Friday,150,173,340,0.22624434389140272,0.2609351432880845,0.5128205128205128
235,2021-07-17,Saturday,87,111,213,0.2116788321167883,0.27007299270072993,0.5182481751824818
236,2021-07-18,Sunday,70,108,249,0.16393442622950818,0.2529274004683841,0.5831381733021077
237,2021-07-19,Monday,104,152,212,0.2222222222222222,0.3247863247863248,0.452991452991453
238,2021-07-20,Tuesday,139,176,263,0.24048442906574394,0.3044982698961938,0.45501730103806226
239,2021-07-21,Wednesday,230,231,315,0.2963917525773196,0.297680412371134,0.4059278350515464
240,2021-07-22,Thursday,223,254,421,0.24832962138084633,0.2828507795100223,0.4688195991091314
241,2021-07-23,Friday,166,160,271,0.2780569514237856,0.26800670016750416,0.4539363484087102
242,2021-07-24,Saturday,39,52,175,0.14661654135338345,0.19548872180451127,0.6578947368421053
243,2021-07-25,Sunday,61,80,230,0.16442048517520216,0.215633423180593,0.6199460916442049
244,2021-07-26,Monday,66,108,143,0.2082018927444795,0.34069400630914826,0.45110410094637227
245,2021-07-27,Tuesday,165,159,170,0.3340080971659919,0.32186234817813764,0.3441295546558704
246,2021-07-28,Wednesday,190,200,296,0.27696793002915454,0.2915451895043732,0.4314868804664723
247,2021-07-29,Thursday,84,149,273,0.16600790513833993,0.29446640316205536,0.5395256916996047
248,2021-07-30,Friday,112,103,198,0.2711864406779661,0.24939467312348668,0.4794188861985472
249,2021-07-31,Saturday,70,86,179,0.208955223880597,0.25671641791044775,0.5343283582089552
250,2021-08-01,Sunday,20,39,146,0.0975609756097561,0.1902439024390244,0.7121951219512195
251,2021-08-02,Monday,55,87,215,0.15406162464985995,0.24369747899159663,0.6022408963585434
252,2021-08-03,Tuesday,68,119,245,0.1574074074074074,0.27546296296296297,0.5671296296296297
253,2021-08-04,Wednesday,82,103,261,0.18385650224215247,0.23094170403587444,0.5852017937219731
254,2021-08-05,Thursday,75,87,151,0.23961661341853036,0.2779552715654952,0.48242811501597443
255,2021-08-06,Friday,40,66,216,0.12422360248447205,0.20496894409937888,0.6708074534161491
256,2021-08-07,Saturday,44,39,151,0.18803418803418803,0.16666666666666666,0.6452991452991453
257,2021-08-08,Sunday,33,50,125,0.15865384615384615,0.2403846153846154,0.6009615384615384
258,2021-08-09,Monday,67,89,212,0.18206521739130435,0.2418478260869565,0.5760869565217391
259,2021-08-10,Tuesday,79,64,176,0.2476489028213166,0.2006269592476489,0.5517241379310345
260,2021-08-11,Wednesday,102,97,208,0.25061425061425063,0.23832923832923833,0.5110565110565111
261,2021-08-12,Thursday,97,130,177,0.2400990099009901,0.3217821782178218,0.4381188118811881
262,2021-08-13,Friday,92,78,191,0.2548476454293629,0.21606648199445982,0.5290858725761773
263,2021-08-14,Saturday,59,41,100,0.295,0.205,0.5
264,2021-08-15,Sunday,44,46,122,0.20754716981132076,0.2169811320754717,0.5754716981132075
265,2021-08-16,Monday,69,72,156,0.23232323232323232,0.24242424242424243,0.5252525252525253
266,2021-08-17,Tuesday,103,94,175,0.2768817204301075,0.25268817204301075,0.47043010752688175
267,2021-08-18,Wednesday,98,136,236,0.20851063829787234,0.28936170212765955,0.502127659574468
268,2021-08-19,Thursday,155,130,182,0.33190578158458245,0.278372591006424,0.3897216274089936
269,2021-08-20,Friday,45,63,170,0.1618705035971223,0.22661870503597123,0.6115107913669064
270,2021-08-21,Saturday,49,47,132,0.2149122807017544,0.20614035087719298,0.5789473684210527
271,2021-08-22,Sunday,18,31,102,0.11920529801324503,0.2052980132450331,0.6754966887417219
272,2021-08-23,Monday,37,59,129,0.16444444444444445,0.26222222222222225,0.5733333333333334
273,2021-08-24,Tuesday,32,60,184,0.11594202898550725,0.21739130434782608,0.6666666666666666
274,2021-08-25,Wednesday,18,44,137,0.09045226130653267,0.22110552763819097,0.6884422110552764
275,2021-08-26,Thursday,28,28,96,0.18421052631578946,0.18421052631578946,0.631578947368421
276,2021-08-27,Friday,17,39,147,0.08374384236453201,0.1921182266009852,0.7241379310344828
277,2021-08-28,Saturday,23,37,95,0.14838709677419354,0.23870967741935484,0.6129032258064516
278,2021-08-29,Sunday,9,31,39,0.11392405063291139,0.3924050632911392,0.4936708860759494
279,2021-08-30,Monday,25,44,120,0.13227513227513227,0.2328042328042328,0.6349206349206349
280,2021-08-31,Tuesday,30,59,105,0.15463917525773196,0.30412371134020616,0.5412371134020618
281,2021-09-01,Wednesday,18,34,95,0.12244897959183673,0.23129251700680273,0.6462585034013606
282,2021-09-02,Thursday,34,64,75,0.19653179190751446,0.3699421965317919,0.43352601156069365
283,2021-09-03,Friday,16,38,75,0.12403100775193798,0.29457364341085274,0.5813953488372093
284,2021-09-04,Saturday,26,26,97,0.174496644295302,0.174496644295302,0.6510067114093959
285,2021-09-05,Sunday,30,31,65,0.23809523809523808,0.24603174603174602,0.5158730158730159
286,2021-09-06,Monday,58,76,141,0.2109090909090909,0.27636363636363637,0.5127272727272727
287,2021-09-07,Tuesday,37,60,118,0.17209302325581396,0.27906976744186046,0.5488372093023256
288,2021-09-08,Wednesday,33,38,68,0.23741007194244604,0.2733812949640288,0.4892086330935252
289,2021-09-09,Thursday,41,70,132,0.16872427983539096,0.2880658436213992,0.5432098765432098
290,2021-09-10,Friday,34,79,119,0.14655172413793102,0.34051724137931033,0.5129310344827587
291,2021-09-11,Saturday,13,28,74,0.11304347826086956,0.24347826086956523,0.6434782608695652
292,2021-09-12,Sunday,13,30,69,0.11607142857142858,0.26785714285714285,0.6160714285714286
293,2021-09-13,Monday,23,41,78,0.1619718309859155,0.2887323943661972,0.5492957746478874
294,2021-09-14,Tuesday,45,43,84,0.2616279069767442,0.25,0.4883720930232558
295,2021-09-15,Wednesday,26,44,99,0.15384615384615385,0.2603550295857988,0.5857988165680473
296,2021-09-16,Thursday,15,48,142,0.07317073170731707,0.23414634146341465,0.6926829268292682
297,2021-09-17,Friday,32,61,120,0.15023474178403756,0.2863849765258216,0.5633802816901409
298,2021-09-18,Saturday,27,43,119,0.14285714285714285,0.2275132275132275,0.6296296296296297
299,2021-09-19,Sunday,21,28,45,0.22340425531914893,0.2978723404255319,0.4787234042553192
300,2021-09-20,Monday,20,14,42,0.2631578947368421,0.18421052631578946,0.5526315789473685
301,2021-09-21,Tuesday,12,24,50,0.13953488372093023,0.27906976744186046,0.5813953488372093
302,2021-09-22,Wednesday,26,28,68,0.21311475409836064,0.22950819672131148,0.5573770491803278
303,2021-09-23,Thursday,17,36,99,0.1118421052631579,0.23684210526315788,0.6513157894736842
304,2021-09-24,Friday,18,25,77,0.15,0.20833333333333334,0.6416666666666667
305,2021-09-25,Saturday,7,7,35,0.14285714285714285,0.14285714285714285,0.7142857142857143
306,2021-09-26,Sunday,10,18,43,0.14084507042253522,0.2535211267605634,0.6056338028169014
